Authors	Record Count	% of 94,965
Sutherland FL	2	0.002
Sutherland SC	2	0.002
Suthers I	2	0.002
Sutra E	2	0.002
Sutton C	2	0.002
Sutton M	2	0.002
Sutula M	2	0.002
Suvorov VD	2	0.002
Suvorova AV	2	0.002
Suwa M	2	0.002
Suykens K	2	0.002
Suzuoki Y	2	0.002
Svanberg S	2	0.002
Sveegaard S	2	0.002
Svendby T	2	0.002
Svendsen E	2	0.002
Svendsen H	2	0.002
Svendsen L	2	0.002
Svensen H	2	0.002
Svensmark H	2	0.002
Svinarenko D	2	0.002
Swain AK	2	0.002
Swakamisa O	2	0.002
Swaminathan R	2	0.002
Swan C	2	0.002
Swan HB	2	0.002
Swanson KL	2	0.002
Swanson-hysell NL	2	0.002
Swapp S	2	0.002
Swart PK	2	0.002
Swarzenski PW	2	0.002
Sweatman HPA	2	0.002
Sweeney B	2	0.002
Sweet M	2	0.002
Swenson CM	2	0.002
Swenson JB	2	0.002
Swenson NG	2	0.002
Swiatek A	2	0.002
Swierczek S	2	0.002
Swift CE	2	0.002
Swimmer Y	2	0.002
Swinski JP	2	0.002
Swinyard BM	2	0.002
Swithenbank AM	2	0.002
Switzer TS	2	0.002
Sy O	2	0.002
Sy OO	2	0.002
Syahbana DK	2	0.002
Syamsuddin M	2	0.002
Sychova P	2	0.002
Syed A	2	0.002
Syifa M	2	0.002
Sykes HJ	2	0.002
Sykes MV	2	0.002
Sykioti O	2	0.002
Syktus J	2	0.002
Sylla MB	2	0.002
Sylvestre M	2	0.002
Synes NW	2	0.002
Syracuse EM	2	0.002
Syrris V	2	0.002
Szafraniec JE	2	0.002
Szatmari P	2	0.002
Szczap F	2	0.002
Szczodrak M	2	0.002
Szczypta C	2	0.002
Szekely B	2	0.002
Szidat S	2	0.002
Szilo J	2	0.002
Szitkar F	2	0.002
Szpilka C	2	0.002
Szymanski W	2	0.002
Szymkiewicz R	2	0.002
Ta WQ	2	0.002
Tabatabaeenejad A	2	0.002
Tabe T	2	0.002
Tabeart JM	2	0.002
Tachibana S	2	0.002
Taconet O	2	0.002
Tadai O	2	0.002
Taddei S	2	0.002
Tadini A	2	0.002
Taflanidis AA	2	0.002
Tagesson T	2	0.002
Tagil S	2	0.002
Tagklis F	2	0.002
Tagliafico A	2	0.002
Tagliani N	2	0.002
Tagliavento M	2	0.002
Taha G	2	0.002
Tahayt A	2	0.002
Tahnk WR	2	0.002
Tailliez C	2	0.002
Taipe E	2	0.002
Tait K	2	0.002
Tajima F	2	0.002
Takacs JD	2	0.002
Takagi K	2	0.002
Takahashi C	2	0.002
Takahashi F	2	0.002
Takai K	2	0.002
Takala M	2	0.002
Takanami T	2	0.002
Takano A	2	0.002
Takano K	2	0.002
Takano T	2	0.002
Takata H	2	0.002
Takata M	2	0.002
Takatama K	2	0.002
Take WA	2	0.002
Takehara R	2	0.002
Takekawa J	2	0.002
Takekawa JY	2	0.002
Takemoto S	2	0.002
Takenaka S	2	0.002
Takeuchi A	2	0.002
Takeuchi Y	2	0.002
Takeyama Y	2	0.002
Takiguchi H	2	0.002
Takiya DM	2	0.002
Takvor S	2	0.002
Talaat WIAW	2	0.002
Talaue-mcmanus L	2	0.002
Talbot C	2	0.002
Talbot MR	2	0.002
Talec A	2	0.002
Talipova T	2	0.002
Tall AW	2	0.002
Talling P	2	0.002
Tallobre C	2	0.002
Talmadge CL	2	0.002
Talmy D	2	0.002
Talukder A	2	0.002
Talvik S	2	0.002
Tam CY	2	0.002
Tam HS	2	0.002
Tam JC	2	0.002
Tamagnan D	2	0.002
Tamay J	2	0.002
Tamburini C	2	0.002
Tambwe E	2	0.002
Tamminen J	2	0.002
Tamtare T	2	0.002
Tamura C	2	0.002
Tan AEC	2	0.002
Tan CK	2	0.002
Tan CW	2	0.002
Tan CY	2	0.002
Tan EH	2	0.002
Tan EL	2	0.002
Tan FB	2	0.002
Tan JJ	2	0.002
Tan JK	2	0.002
Tan L	2	0.002
Tan LS	2	0.002
Tan MH	2	0.002
Tan O	2	0.002
Tan PN	2	0.002
Tan S	2	0.002
Tan SK	2	0.002
Tan WJ	2	0.002
Tan Y	2	0.002
Tan YM	2	0.002
Tan YY	2	0.002
Tan ZJ	2	0.002
Tanahara S	2	0.002
Tanaka A	2	0.002
Tanaka HKM	2	0.002
Tanaka N	2	0.002
Tandon K	2	0.002
Tang BY	2	0.002
Tang CCL	2	0.002
Tang FX	2	0.002
Tang GS	2	0.002
Tang HC	2	0.002
Tang HD	2	0.002
Tang HF	2	0.002
Tang HJ	2	0.002
Tang HL	2	0.002
Tang HM	2	0.002
Tang HW	2	0.002
Tang JT	2	0.002
Tang KW	2	0.002
Tang LH	2	0.002
Tang M	2	0.002
Tang MG	2	0.002
Tang MSY	2	0.002
Tang RG	2	0.002
Tang SJ	2	0.002
Tang SK	2	0.002
Tang TH	2	0.002
Tang WY	2	0.002
Tang XC	2	0.002
Tang XD	2	0.002
Tang XG	2	0.002
Tang YF	2	0.002
Tang YW	2	0.002
Tang ZY	2	0.002
Tang ZZ	2	0.002
Tangborn A	2	0.002
Tangherlini M	2	0.002
Tangtrakunphaisan U	2	0.002
Tani H	2	0.002
Taniguchi DAA	2	0.002
Taniguchi H	2	0.002
Taniguchi K	2	0.002
Tanik A	2	0.002
Tanikawa T	2	0.002
Tank AMGK	2	0.002
Tanner AB	2	0.002
Tanner T	2	0.002
Tao AQ	2	0.002
Tao C	2	0.002
Tao CV	2	0.002
Tao FL	2	0.002
Tao MW	2	0.002
Tao N	2	0.002
Tao QX	2	0.002
Tao SS	2	0.002
Tao XL	2	0.002
Tao ZC	2	0.002
Tao ZM	2	0.002
Taofiqurohman A	2	0.002
Taouki R	2	0.002
Tape C	2	0.002
Tapia B	2	0.002
Tapia C	2	0.002
Tapia-silva FO	2	0.002
Tapoglou E	2	0.002
Tappe S	2	0.002
Tapper N	2	0.002
Tapper NJ	2	0.002
Tappert F	2	0.002
Tarabusi G	2	0.002
Tarakcioglu GO	2	0.002
Tarallo D	2	0.002
Tarantino F	2	0.002
Tarasenko A	2	0.002
Tarbotton MR	2	0.002
Tarduno JA	2	0.002
Tari G	2	0.002
Tari P	2	0.002
Tariq MAUR	2	0.002
Tarling G	2	0.002
Tarney J	2	0.002
Taroni M	2	0.002
Tarshish N	2	0.002
Tartu S	2	0.002
Tarzia M	2	0.002
Tasarova Z	2	0.002
Tasarova ZA	2	0.002
Tashbaeva S	2	0.002
Tassone AA	2	0.002
Tatavarti R	2	0.002
Tate GW	2	0.002
Tate J	2	0.002
Tate PM	2	0.002
Tatehata H	2	0.002
Tateiba M	2	0.002
Tatevian SK	2	0.002
Tatnall ARL	2	0.002
Tato R	2	0.002
Tatsumi E	2	0.002
Tattoni C	2	0.002
Taubenbock H	2	0.002
Taubert F	2	0.002
Taufer M	2	0.002
Taufik M	2	0.002
Taurisano A	2	0.002
Tauzin B	2	0.002
Tavakol A	2	0.002
Tavard L	2	0.002
Tavares AO	2	0.002
Tavares MH	2	0.002
Tavera HJ	2	0.002
Tavernier E	2	0.002
Tawatari R	2	0.002
Tawekal RL	2	0.002
Taylor AG	2	0.002
Taylor AH	2	0.002
Taylor AJ	2	0.002
Taylor C	2	0.002
Taylor CA	2	0.002
Taylor EL	2	0.002
Taylor F	2	0.002
Taylor GJ	2	0.002
Taylor JL	2	0.002
Taylor KC	2	0.002
Taylor LD	2	0.002
Taylor MI	2	0.002
Taylor RB	2	0.002
Taylor SM	2	0.002
Taylor TN	2	0.002
Taylor-offord S	2	0.002
Tazawa S	2	0.002
Tchebakova N	2	0.002
Tcherepanov EN	2	0.002
Tcherniavski I	2	0.002
Te Y	2	0.002
Tea YK	2	0.002
Teanby N	2	0.002
Tebo BM	2	0.002
Techine P	2	0.002
Tedeschi G	2	0.002
Tedesco K	2	0.002
Tedesco L	2	0.002
Tedesco P	2	0.002
Tedstone A	2	0.002
Teegavarapu RSV	2	0.002
Tegen I	2	0.002
Tegtmeier S	2	0.002
Teh HM	2	0.002
Tehranchi R	2	0.002
Teichert BMA	2	0.002
Teichert F	2	0.002
Teigen SH	2	0.002
Teitler L	2	0.002
Teixeira IG	2	0.002
Teixeira W	2	0.002
Teixido M	2	0.002
Teixido T	2	0.002
Tejedor E	2	0.002
Tejera-cruz A	2	0.002
Tek DE	2	0.002
Telfer TC	2	0.002
Telford PJ	2	0.002
Telg H	2	0.002
Telka AM	2	0.002
Teller JT	2	0.002
Tello O	2	0.002
Telmat H	2	0.002
Temam R	2	0.002
Temereanca S	2	0.002
Temmer M	2	0.002
Templeton CK	2	0.002
Templeton R	2	0.002
Templin T	2	0.002
Ten Hoeve JE	2	0.002
Tenerelli JE	2	0.002
Teng G	2	0.002
Teng JB	2	0.002
Teng JK	2	0.002
Teng YC	2	0.002
Tengali S	2	0.002
Tengberg A	2	0.002
Tenneson K	2	0.002
Teobaldelli M	2	0.002
Teodosiev D	2	0.002
Teolis BD	2	0.002
Teotia SS	2	0.002
Tepley FJ	2	0.002
Tepp G	2	0.002
Ter Steege H	2	0.002
Terada D	2	0.002
Terada H	2	0.002
Terada N	2	0.002
Terao T	2	0.002
Terauchi G	2	0.002
Terauds A	2	0.002
Terazaki M	2	0.002
Terborgh J	2	0.002
Tereshin NA	2	0.002
Terfous A	2	0.002
Terker SR	2	0.002
Terlizzi F	2	0.002
Termini D	2	0.002
Terorotua H	2	0.002
Terra MDNS	2	0.002
Terradas J	2	0.002
Terrana S	2	0.002
Terranova C	2	0.002
Terry J	2	0.002
Tertitski G	2	0.002
Teschl F	2	0.002
Tesei T	2	0.002
Tesfa TK	2	0.002
Tesfamichael SG	2	0.002
Tesfaye MA	2	0.002
Tesi T	2	0.002
Tesmer S	2	0.002
Tessier B	2	0.002
Testa A	2	0.002
Testa G	2	0.002
Tetley MG	2	0.002
Tewari K	2	0.002
Tewari M	2	0.002
Teweldebrhan AT	2	0.002
Teyssier C	2	0.002
Tezcan D	2	0.002
Thackeray CW	2	0.002
Thackray GD	2	0.002
Thaisen K	2	0.002
Thakur MK	2	0.002
Thal J	2	0.002
Thaler AD	2	0.002
Thamatrakoln K	2	0.002
Thampi BV	2	0.002
Thampi SG	2	0.002
Thandlam V	2	0.002
Thanh NV	2	0.002
Thankappan M	2	0.002
Thapliyal PK	2	0.002
Thara KJ	2	0.002
Thasitis I	2	0.002
Thayapurath S	2	0.002
Thebault J	2	0.002
Theil S	2	0.002
Thelen WA	2	0.002
Theodorakopoulou K	2	0.002
Theodorou A	2	0.002
Theotokoglou EE	2	0.002
Thereau E	2	0.002
Therond O	2	0.002
Therrien R	2	0.002
Theussl T	2	0.002
Thiao D	2	0.002
Thiart C	2	0.002
Thibault-botha D	2	0.002
Thibon F	2	0.002
Thiebaut E	2	0.002
Thiebot JB	2	0.002
Thiemens MH	2	0.002
Thiemig V	2	0.002
Thiers L	2	0.002
Thiery Y	2	0.002
Thies B	2	0.002
Thies C	2	0.002
Thiess ME	2	0.002
Thirot JL	2	0.002
Thirumurthy S	2	0.002
Thito K	2	0.002
Thober S	2	0.002
Thode AM	2	0.002
Thogmartin WE	2	0.002
Thom CA	2	0.002
Thomas AP	2	0.002
Thomas DB	2	0.002
Thomas DSG	2	0.002
Thomas EE	2	0.002
Thomas EK	2	0.002
Thomas FM	2	0.002
Thomas FR	2	0.002
Thomas LP	2	0.002
Thomas MA	2	0.002
Thomas NM	2	0.002
Thomas RE	2	0.002
Thomas YF	2	0.002
Thomason L	2	0.002
Thomason LW	2	0.002
Thomisch K	2	0.002
Thompson AW	2	0.002
Thompson E	2	0.002
Thompson F	2	0.002
Thompson FR	2	0.002
Thompson JM	2	0.002
Thompson JO	2	0.002
Thompson LA	2	0.002
Thompson SE	2	0.002
Thoms MC	2	0.002
Thomsen MW	2	0.002
Thomson DJ	2	0.002
Thomson M	2	0.002
Thomson S	2	0.002
Thonnard SE	2	0.002
Thor R	2	0.002
Thor RN	2	0.002
Thoram S	2	0.002
Thorarinsson TL	2	0.002
Thorley J	2	0.002
Thorn S	2	0.002
Thorncroft CD	2	0.002
Thorne L	2	0.002
Thorne MC	2	0.002
Thorne P	2	0.002
Thornhill GD	2	0.002
Thornton B	2	0.002
Thornton DP	2	0.002
Thorpe L	2	0.002
Thorslund J	2	0.002
Thorsteinsson S	2	0.002
Thorstensen A	2	0.002
Thoss H	2	0.002
Thoumieux F	2	0.002
Thoumyre G	2	0.002
Thouvenin-masson C	2	0.002
Thran AC	2	0.002
Thresher D	2	0.002
Thrush S	2	0.002
Thrush SF	2	0.002
Thu TH	2	0.002
Thuan DH	2	0.002
Thuburn J	2	0.002
Thurnherr I	2	0.002
Thuro K	2	0.002
Thurston S	2	0.002
Tian DD	2	0.002
Tian LZ	2	0.002
Tian M	2	0.002
Tian QJ	2	0.002
Tian R	2	0.002
Tian SF	2	0.002
Tian WS	2	0.002
Tian XN	2	0.002
Tian XP	2	0.002
Tian YS	2	0.002
Tian YT	2	0.002
Tian YW	2	0.002
Tian ZC	2	0.002
Ticehurst CJ	2	0.002
Ticina V	2	0.002
Tiedemann M	2	0.002
Tiedje B	2	0.002
Tiedje JM	2	0.002
Tiefenbacher JP	2	0.002
Tien NN	2	0.002
Tikhomirov AA	2	0.002
Tikhonov IN	2	0.002
Tikhonov VV	2	0.002
Tikhonova A	2	0.002
Tikhotsky S	2	0.002
Tikhotsky SA	2	0.002
Tikka K	2	0.002
Tikochinski Y	2	0.002
Tilahun SA	2	0.002
Tiling-range G	2	0.002
Till CP	2	0.002
Tilley J	2	0.002
Tillmann U	2	0.002
Tilmes S	2	0.002
Tim N	2	0.002
Timm OE	2	0.002
Timmermans K	2	0.002
Timmermans W	2	0.002
Timocin E	2	0.002
Timofeeva A	2	0.002
Timofeyev MA	2	0.002
Timoshkina E	2	0.002
Timoshkina EP	2	0.002
Timothy DA	2	0.002
Tin T	2	0.002
Tindall J	2	0.002
Tindimugaya C	2	0.002
Tinel L	2	0.002
Ting MF	2	0.002
Tingley MP	2	0.002
Tinhan TC	2	0.002
Tinis SW	2	0.002
Tippenhauer S	2	0.002
Tirnanes JA	2	0.002
Tironi A	2	0.002
Tirsch D	2	0.002
Tishchenko A	2	0.002
Tissier M	2	0.002
Tissot P	2	0.002
Tissott B	2	0.002
Titchner HA	2	0.002
Titley DW	2	0.002
Titmus AJ	2	0.002
Tits L	2	0.002
Tittensor D	2	0.002
Titus N	2	0.002
Titus TN	2	0.002
Tiwari SK	2	0.002
Tiwari YK	2	0.002
Tixier P	2	0.002
Tiyip T	2	0.002
Tizzani P	2	0.002
Tjiputra JF	2	0.002
Tkachenko KS	2	0.002
Tlig-zouari S	2	0.002
Toba Y	2	0.002
Tobal JE	2	0.002
Tobar M	2	0.002
Tobin DC	2	0.002
Tobin TS	2	0.002
Tocho CN	2	0.002
Toda R	2	0.002
Todd AC	2	0.002
Todd C	2	0.002
Todd MC	2	0.002
Todorova S	2	0.002
Todter J	2	0.002
Toffner-clausen L	2	0.002
Tognolatti P	2	0.002
Tojcic I	2	0.002
Tokarska KB	2	0.002
Tokarsky PL	2	0.002
Toker M	2	0.002
Tokeshi R	2	0.002
Tokeshi T	2	0.002
Toki T	2	0.002
Tokuda D	2	0.002
Tokunaga T	2	0.002
Tolba MF	2	0.002
Toledo LF	2	0.002
Toledo-redondo S	2	0.002
Tolentino PLM	2	0.002
Tolkova E	2	0.002
Toll D	2	0.002
Tolman BW	2	0.002
Tolotti R	2	0.002
Tolpekin V	2	0.002
Tomar KS	2	0.002
Tomasini J	2	0.002
Tomasino M	2	0.002
Tomastik J	2	0.002
Tomaszewicz CNT	2	0.002
Tomaszewski D	2	0.002
Tomiczek T	2	0.002
Tomiyasu K	2	0.002
Tomlinson MC	2	0.002
Tommasini S	2	0.002
Tommei G	2	0.002
Tommervik H	2	0.002
Tompkins S	2	0.002
Tomson JK	2	0.002
Tonbol K	2	0.002
Tondi E	2	0.002
Toney C	2	0.002
Tong C	2	0.002
Tong CF	2	0.002
Tong CM	2	0.002
Tong D	2	0.002
Tong DJ	2	0.002
Tong DQ	2	0.002
Tong G	2	0.002
Tong JQ	2	0.002
Tong JR	2	0.002
Tong R	2	0.002
Tong SQ	2	0.002
Tong SZ	2	0.002
Tong VCH	2	0.002
Tong XP	2	0.002
Tongkasem N	2	0.002
Tonolla D	2	0.002
Tonon T	2	0.002
Toohey DW	2	0.002
Toomey MR	2	0.002
Toompuu A	2	0.002
Toon GC	2	0.002
Toose P	2	0.002
Tooth S	2	0.002
Topcu NE	2	0.002
Topp-jorgensen EJ	2	0.002
Torbati RZ	2	0.002
Torbick N	2	0.002
Torello-raventos M	2	0.002
Toresen R	2	0.002
Toreti A	2	0.002
Torfs PJJF	2	0.002
Torio DD	2	0.002
Torma P	2	0.002
Torn RD	2	0.002
Tornabene L	2	0.002
Toro-farmer G	2	0.002
Torok S	2	0.002
Torrado H	2	0.002
Torre F	2	0.002
Torreblanca ML	2	0.002
Torres FR	2	0.002
Torres JP	2	0.002
Torres JR	2	0.002
Torres L	2	0.002
Torres M	2	0.002
Torres P	2	0.002
Torres T	2	0.002
Torres-carbonell P	2	0.002
Torres-hernandez E	2	0.002
Torres-orozco E	2	0.002
Torres-ortega S	2	0.002
Torres-rojas YE	2	0.002
Torresi M	2	0.002
Torri M	2	0.002
Torricelli G	2	0.002
Torrie M	2	0.002
Torrisi L	2	0.002
Torrusio SE	2	0.002
Tortini R	2	0.002
Torun R	2	0.002
Tosca MG	2	0.002
Toscanesi M	2	0.002
Toscani G	2	0.002
Toscano P	2	0.002
Tosonotto GV	2	0.002
Tost H	2	0.002
Totah V	2	0.002
Toth C	2	0.002
Toth CK	2	0.002
Toth G	2	0.002
Toth TD	2	0.002
Toth VT	2	0.002
Totterdell IJ	2	0.002
Totterdell JM	2	0.002
Touhara K	2	0.002
Toulkeridis T	2	0.002
Toumazou V	2	0.002
Touzi R	2	0.002
Towashiraporn P	2	0.002
Towner J	2	0.002
Townsend KA	2	0.002
Townsend P	2	0.002
Townsend T	2	0.002
Toyoda M	2	0.002
Toyos MH	2	0.002
Tozzi S	2	0.002
Trabing BC	2	0.002
Tracey S	2	0.002
Trainito E	2	0.002
Traiperm P	2	0.002
Tramontana G	2	0.002
Tran CT	2	0.002
Tran D	2	0.002
Tran DD	2	0.002
Tran DV	2	0.002
Tran PD	2	0.002
Tran TN	2	0.002
Tran TT	2	0.002
Tranchant YT	2	0.002
Trantow T	2	0.002
Tranvik LJ	2	0.002
Trasatti E	2	0.002
Trautner R	2	0.002
Travaglini D	2	0.002
Travaglini P	2	0.002
Traversa G	2	0.002
Travis BJ	2	0.002
Treasure AM	2	0.002
Trefry SA	2	0.002
Treiman AH	2	0.002
Trejo-gomez E	2	0.002
Trejo-rangel MA	2	0.002
Trela J	2	0.002
Trembanis AC	2	0.002
Trenham CE	2	0.002
Trenholm N	2	0.002
Trenkel VM	2	0.002
Trentesaux A	2	0.002
Treps N	2	0.002
Tresaco E	2	0.002
Tresanchez M	2	0.002
Treseder KK	2	0.002
Tret'yakov VI	2	0.002
Tretyakov VI	2	0.002
Treusch AH	2	0.002
Trevena J	2	0.002
Triantafyllou I	2	0.002
Triantaphyllou MV	2	0.002
Tribaldos VR	2	0.002
Tribbia J	2	0.002
Tribett WR	2	0.002
Tribuzio R	2	0.002
Tridon DB	2	0.002
Triest J	2	0.002
Trifuoggi M	2	0.002
Trilles S	2	0.002
Trimble P	2	0.002
Trimmer RG	2	0.002
Tringali MD	2	0.002
Trinh T	2	0.002
Trinks I	2	0.002
Tripathi RM	2	0.002
Tripathi VS	2	0.002
Tripp HJ	2	0.002
Tripp-valdez A	2	0.002
Trisirisatayawong I	2	0.002
Triyoso W	2	0.002
Triyulianti I	2	0.002
Troadec R	2	0.002
Troemner M	2	0.002
Troesch M	2	0.002
Troiani F	2	0.002
Troise C	2	0.002
Troisi A	2	0.002
Troisi S	2	0.002
Trolle D	2	0.002
Trombetta TB	2	0.002
Trombi G	2	0.002
Trombka J	2	0.002
Tronconi C	2	0.002
Troncoso J	2	0.002
Troncoso M	2	0.002
Tronstad S	2	0.002
Trossman D	2	0.002
Trott CM	2	0.002
Trouillet V	2	0.002
Trouw RAJ	2	0.002
Troy C	2	0.002
Truckenbrodt J	2	0.002
Truelove NK	2	0.002
Trujillo F	2	0.002
Trung TH	2	0.002
Trunzo R	2	0.002
Trussel BL	2	0.002
Truswell EM	2	0.002
Tryon MD	2	0.002
Tsagouri I	2	0.002
Tsai CJ	2	0.002
Tsai CY	2	0.002
Tsai GJ	2	0.002
Tsai HC	2	0.002
Tsai TT	2	0.002
Tsai WT	2	0.002
Tsai YC	2	0.002
Tsai YLS	2	0.002
Tsalis C	2	0.002
Tsaloglou MN	2	0.002
Tsang CCC	2	0.002
Tsang YK	2	0.002
Tsang YP	2	0.002
Tsapakis M	2	0.002
Tsarev R	2	0.002
Tsatsaris A	2	0.002
Tschapka M	2	0.002
Tschiedel AD	2	0.002
Tschimmel M	2	0.002
Tschudi MA	2	0.002
Tsekouras G	2	0.002
Tsekov M	2	0.002
Tsen IF	2	0.002
Tsend-ayush J	2	0.002
Tseng CH	2	0.002
Tseng SH	2	0.002
Tserolas V	2	0.002
Tshering D	2	0.002
Tshitenge JM	2	0.002
Tsiamis G	2	0.002
Tsiaras KP	2	0.002
Tsontos V	2	0.002
Tsou JY	2	0.002
Tsoukala VK	2	0.002
Tsuang BJ	2	0.002
Tsubokawa T	2	0.002
Tsuchiya F	2	0.002
Tsuda A	2	0.002
Tsui IF	2	0.002
Tsui OW	2	0.002
Tsujimoto G	2	0.002
Tsukasaki A	2	0.002
Tsukernik M	2	0.002
Tsumura N	2	0.002
Tsurumi M	2	0.002
Tsuruoka H	2	0.002
Tsushima A	2	0.002
Tsutsui H	2	0.002
Tsutsui K	2	0.002
Tsutsumi A	2	0.002
Tsuyuki T	2	0.002
Tsyganova MV	2	0.002
Tsymbal VN	2	0.002
Tsyro S	2	0.002
Tu B	2	0.002
Tu C	2	0.002
Tu MH	2	0.002
Tu SF	2	0.002
Tu ZF	2	0.002
Tuan TA	2	0.002
Tubiello FN	2	0.002
Tubuxin B	2	0.002
Tuck-martin A	2	0.002
Tucker AD	2	0.002
Tucker JM	2	0.002
Tuckett PA	2	0.002
Tuckwell R	2	0.002
Tuele D	2	0.002
Tufail M	2	0.002
Tuffen H	2	0.002
Tuinenburg OA	2	0.002
Tuleya R	2	0.002
Tuller M	2	0.002
Tuma M	2	0.002
Tun K	2	0.002
Tung CC	2	0.002
Tung YK	2	0.002
Tuo S	2	0.002
Tuohy A	2	0.002
Turchik A	2	0.002
Turchyn AV	2	0.002
Turck JA	2	0.002
Turco F	2	0.002
Turetken PSC	2	0.002
Turk KA	2	0.002
Turkes M	2	0.002
Turkezer A	2	0.002
Turkozan O	2	0.002
Turley C	2	0.002
Turmon MJ	2	0.002
Turner G	2	0.002
Turner M	2	0.002
Turner MG	2	0.002
Turner SM	2	0.002
Turney C	2	0.002
Turnock SR	2	0.002
Turtle E	2	0.002
Turubanova SA	2	0.002
Turyshev S	2	0.002
Tuscano P	2	0.002
Tussupova K	2	0.002
Tutubalina O	2	0.002
Tuval I	2	0.002
Tuzet F	2	0.002
Twardzik C	2	0.002
Twarog EM	2	0.002
Twarog M	2	0.002
Tweed SO	2	0.002
Tweedie CE	2	0.002
Twigt DJ	2	0.002
Tyack PL	2	0.002
Tyagi B	2	0.002
Tyagi G	2	0.002
Tyler JJ	2	0.002
Tyler M	2	0.002
Tynan CT	2	0.002
Tyo JS	2	0.002
Tyralis H	2	0.002
Tyrna B	2	0.002
Tysklind N	2	0.002
Tyson PD	2	0.002
Tyszkowski S	2	0.002
Tyteca S	2	0.002
Tzedakis PC	2	0.002
Tzella A	2	0.002
Tzortzi E	2	0.002
Ubide T	2	0.002
Udelhoven T	2	0.002
Udry A	2	0.002
Ueda A	2	0.002
Ueda K	2	0.002
Uematsu M	2	0.002
Ueno M	2	0.002
Uereyen S	2	0.002
Ugalde F	2	0.002
Ugarte MD	2	0.002
Ugazio S	2	0.002
Ugur MA	2	0.002
Uhira K	2	0.002
Uhl D	2	0.002
Uhlemann S	2	0.002
Uiblein F	2	0.002
Uieda L	2	0.002
Ujiie Y	2	0.002
Uken R	2	0.002
Ukhov A	2	0.002
Ul Haq A	2	0.002
Ulander L	2	0.002
Uliana EA	2	0.002
Ullah F	2	0.002
Ullgren J	2	0.002
Ullman D	2	0.002
Ullmann CV	2	0.002
Ullo SL	2	0.002
Ulrich C	2	0.002
Uluocak ES	2	0.002
Ulyanov OM	2	0.002
Ulzibat M	2	0.002
Um IK	2	0.002
Uma KN	2	0.002
Umar M	2	0.002
Umatani S	2	0.002
Umatani SI	2	0.002
Umeda K	2	0.002
Umhau BP	2	0.002
Umili G	2	0.002
Umino N	2	0.002
Umino S	2	0.002
Umpleby AP	2	0.002
Underhill JR	2	0.002
Underwood JN	2	0.002
Underwood PJ	2	0.002
Unger EM	2	0.002
Ungermann M	2	0.002
Unnikrishnan P	2	0.002
Uno KT	2	0.002
Unruh JR	2	0.002
Unwin MJ	2	0.002
Uotila J	2	0.002
Upadhaya P	2	0.002
Upadhayaya AK	2	0.002
Upfold L	2	0.002
Uphoff C	2	0.002
Upstill-goddard R	2	0.002
Ura K	2	0.002
Urabe T	2	0.002
Urban B	2	0.002
Urban DL	2	0.002
Urban E	2	0.002
Urban M	2	0.002
Urbano DF	2	0.002
Urbina JV	2	0.002
Uriarte I	2	0.002
Uribe-martinez A	2	0.002
Urlaub M	2	0.002
Urquhart EA	2	0.002
Urra J	2	0.002
Urrego-blanco JR	2	0.002
Urrutia-fucugauchi J	2	0.002
Ursin R	2	0.002
Urteaga J	2	0.002
Urvoy M	2	0.002
Ury EA	2	0.002
Urzua A	2	0.002
Usai S	2	0.002
Usanov DA	2	0.002
Usapkar A	2	0.002
Usbeck R	2	0.002
Uscinowicz S	2	0.002
Usery EL	2	0.002
Ushakov II	2	0.002
Usui T	2	0.002
Utari PA	2	0.002
Uto S	2	0.002
Utsunomiya A	2	0.002
Uttal T	2	0.002
Uu DV	2	0.002
Uulu SA	2	0.002
Uvo CB	2	0.002
Uysal IT	2	0.002
Vaaja M	2	0.002
Vaca S	2	0.002
Vachula RS	2	0.002
Vaclavovic P	2	0.002
Vadakkepuliyambatta S	2	0.002
Vadawale SV	2	0.002
Vaddineni V	2	0.002
Vadman KJ	2	0.002
Vafidis A	2	0.002
Vaganova NV	2	0.002
Vagina IM	2	0.002
Vagle S	2	0.002
Vagliasindi M	2	0.002
Vagnon F	2	0.002
Vaha-piikkio O	2	0.002
Vahlenkamp M	2	0.002
Vahrenkamp V	2	0.002
Vaillant NM	2	0.002
Vain A	2	0.002
Vaish B	2	0.002
Vaishnav R	2	0.002
Vaishnavi K	2	0.002
Valach F	2	0.002
Valade P	2	0.002
Valade S	2	0.002
Valavanis V	2	0.002
Valcarcel R	2	0.002
Valcarcel Y	2	0.002
Valcarcel-perez N	2	0.002
Valchev N	2	0.002
Valcic M	2	0.002
Valdemarsen TB	2	0.002
Valdes A	2	0.002
Valdes JB	2	0.002
Valdes P	2	0.002
Valdmann A	2	0.002
Valdo P	2	0.002
Vale C	2	0.002
Valenta CR	2	0.002
Valente R	2	0.002
Valentin MM	2	0.002
Valentine AP	2	0.002
Valeo C	2	0.002
Valeriano MD	2	0.002
Valerio E	2	0.002
Valero F	2	0.002
Valet JP	2	0.002
Valinia A	2	0.002
Valisuo I	2	0.002
Valkonen T	2	0.002
Valladares C	2	0.002
Valladares F	2	0.002
Vallado DA	2	0.002
Vallario A	2	0.002
Valle D	2	0.002
Valle-rodriguez J	2	0.002
Vallejo F	2	0.002
Valles H	2	0.002
Valley JW	2	0.002
Vallis G	2	0.002
Vallius H	2	0.002
Vallone G	2	0.002
Vallone R	2	0.002
